model,run_id,speaker,utt_start,utt_end,word,word_start,word_end,confidence
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,a,103.52286,103.608574,0.8401107
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,license,103.608574,103.69428,0.8002653
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,alright,103.69428,103.78,0.86413485
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,so,103.78,103.94,0.9070096
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,what's,103.94,104.24,0.8024571
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,your,104.24,104.38,0.8121171
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,first,104.38,104.64,0.95269156
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,name,104.64,105.04,0.6613046
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,i,105.04,105.16,0.7978083
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,still,105.16,105.32,0.89363813
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,need,105.32,105.48,0.8313016
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,to,105.48,105.52,0.7931174
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,know,105.52,105.72,0.77522796
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,your,105.72,105.84,0.8419711
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,first,105.84,106.08,0.6382413
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,name,106.08,106.24,0.83582914
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,regardless,106.24,106.74,0.07911341
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,aaron,106.88,107.24,0.53170294
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,brown,107.24,107.64,0.23101483
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,that's,107.64,107.84,0.9089187
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,my,107.84,108.0,0.99304587
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,name,108.0,108.5,0.42948693
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,what's,108.6,108.84,0.80355555
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,your,108.84,108.96,0.97089946
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,97.54,109.46,birthday,108.96,109.46,0.18257844
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,109.9,110.4,7991,109.9,110.4,0.9897628
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,111.06,112.12,what's,111.06,111.28,0.80469483
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,111.06,112.12,your,111.28,111.42,0.8075026
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,111.06,112.12,middle,111.42,111.62,0.9891278
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,111.06,112.12,name,111.62,112.12,0.21363957
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,113.76,114.78,michael,113.76,114.26,0.9885514
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,113.76,114.78,m,114.28,114.78,0.15418448
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,115.12,117.68,what,115.12,115.32,0.90831697
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,115.12,117.68,is,115.32,115.52,0.99686736
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,115.12,117.68,it,115.52,116.0,0.3394633
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,115.12,117.68,michael,116.0,116.38,0.5515994
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,115.12,117.68,mmm,116.38,117.68,0.5991527
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,118.26,119.08,all,118.26,118.32,0.8822038
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,118.26,119.08,right,118.32,118.58,0.8110312
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,118.26,119.08,listen,118.58,119.08,0.07287138
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,this,119.479996,119.64,0.8492924
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,is,119.64,119.7,0.93433195
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,what's,119.7,119.86,0.79368174
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,going,119.86,120.0,0.782154
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,to,120.0,120.14,0.98845917
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,happen,120.14,120.36,0.28151134
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,you're,120.36,120.52,0.6795318
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,going,120.52,120.66,0.8705064
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,to,120.66,120.78,0.80063266
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,put,120.78,120.92,0.75171864
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,your,120.92,121.08,0.89383364
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,hands,121.08,121.28,0.6883835
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,on,121.28,121.4,0.863687
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,the,121.4,121.48,0.78369206
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,steering,121.48,121.72,0.8335477
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,wheel,121.72,122.22,0.06795826
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,i'm,122.22,122.36,0.8267063
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,going,122.36,122.54,0.8212119
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,to,122.54,122.66,0.81002045
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,open,122.66,122.92,0.8693054
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,the,122.92,123.04,0.8439858
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,door,123.04,123.48,0.15821879
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,i'm,123.48,123.68,0.849526
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,going,123.68,123.8,0.88459367
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,to,123.8,123.9,0.90002185
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,have,123.9,124.12,0.77821547
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,you,124.12,124.28,0.81405663
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,step,124.28,124.54,0.98912114
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,out,124.54,125.02,0.379533
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,you,125.02,125.22,0.82105196
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,pull,125.22,125.42,0.81782264
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,away,125.42,125.74,0.9083701
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,from,125.74,125.82,0.72346467
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,me,125.82,126.3,0.8119096
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,anything,126.3,126.6,0.8730674
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,like,126.6,126.82,0.7010088
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,that,126.82,127.18,0.65275544
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,that,127.18,127.36,0.8804406
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,is,127.36,127.5,0.7621165
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,resisting,127.5,127.96,0.7764885
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,you're,127.96,128.2,0.8490041
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,going,128.2,128.32,0.91063863
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,to,128.32,128.44,0.9028437
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,go,128.44,128.56,0.811972
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,to,128.56,128.68,0.89206326
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,jail,128.68,128.94,0.880372
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,for,128.94,129.12,0.99783057
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,119.479996,129.62,that,129.12,129.62,0.81954974
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,you,129.94,130.12,0.90338176
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,try,130.12,130.38,0.91825676
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,to,130.38,130.52,0.9582095
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,run,130.52,130.84,0.8901767
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,you're,130.84,131.0,0.85183996
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,going,131.0,131.14,0.90552044
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,to,131.14,131.28,0.8032888
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,get,131.28,131.4,0.87778366
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,tased,131.4,131.76,0.6653425
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,i,131.76,131.92,0.87394935
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,promise,131.92,132.26,0.8127173
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,you,132.26,132.34,0.9957332
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,that,132.34,132.47333,0.774908
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,where,132.47333,132.60667,0.2897455
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,they,132.60667,132.74,0.46962264
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,get,132.74,132.88,0.8264373
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,the,132.88,133.04,0.71712244
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,money,133.04,133.26,0.9746114
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,from,133.26,133.52,0.9139998
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,i'm,133.52,133.72,0.84392095
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,letting,133.72,134.02,0.82479364
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,you,134.02,134.14,0.8733878
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,know,134.14,134.34,0.99343973
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,129.94,134.84,that,134.34,134.84,0.4885111
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,137.24,137.74,3-1,137.24,137.74,0.95139664
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,140.44,141.06,go,140.44,140.56,0.99231815
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,140.44,141.06,ahead,140.56,141.06,0.7778078
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,141.54,144.44,put,141.54,141.68,0.7459465
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,141.54,144.44,your,141.68,141.82,0.89979655
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,141.54,144.44,hands,141.82,142.06,0.7713028
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,141.54,144.44,on,142.06,142.2,0.8632288
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,141.54,144.44,the,142.2,142.28,0.86434174
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,141.54,144.44,steering,142.28,142.54,0.52036464
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,141.54,144.44,wheel,142.54,142.86,0.091013096
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,141.54,144.44,put,142.86,143.0,0.909879
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,141.54,144.44,your,143.0,143.1,0.8222533
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,141.54,144.44,foot,143.1,143.32,0.8306822
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,141.54,144.44,back,143.32,143.56,0.8071808
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,141.54,144.44,in,143.56,143.74,0.8172243
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,141.54,144.44,the,143.74,143.94,0.9967051
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,141.54,144.44,car,143.94,144.44,0.2881113
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,149.66,150.16,danny,149.66,150.16,0.5690873
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,you,152.86,153.06,0.99896085
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,don't,153.06,153.22,0.3994994
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,got,153.22,153.45999,0.6885755
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,to,153.45999,153.52,0.89697474
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,touch,153.52,153.72,0.8988517
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,me,153.72,154.2,0.383193
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,i'm,154.2,154.45999,0.8423374
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,getting,154.45999,154.62,0.91691864
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,out,154.62,154.78,0.5567461
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,you,154.78,154.94,0.99981266
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,don't,154.94,155.18,0.89323163
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,got,155.18,155.36,0.743999
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,to,155.36,155.4,0.90136087
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,touch,155.4,155.6,0.98341423
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,me,155.6,155.82,0.81562304
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,get,155.82,155.86,0.89657074
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,out,155.86,155.9,0.8095129
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,of,155.9,156.14,0.9054484
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,the,156.14,156.28,0.7272811
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,car,156.28,156.41,0.8891179
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,right,156.41,156.54,0.9915969
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,now,156.54,156.68,0.77167135
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,you,156.68,156.82,0.8965757
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,do,156.82,156.96,0.87514824
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,not,156.96,157.1,0.893434
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,have,157.1,157.2,0.7356679
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,to,157.2,157.3,0.8891062
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,touch,157.3,157.66,0.85405266
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,me,157.66,157.82,0.7902872
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,i'm,157.82,157.98,0.8800441
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,getting,157.98,158.48,0.8875333
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,out,158.7,158.84,0.54092836
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,step,158.84,158.98,0.8949821
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,out,158.98,159.1,0.79978436
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,of,159.1,159.10118,0.90385014
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,the,159.10118,159.10236,0.9897816
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,car,159.10236,159.10353,0.86054003
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,you,159.10353,159.1047,0.44245818
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,don't,159.1047,159.10588,0.33133513
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,got,159.10588,159.10707,0.7173993
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,to,159.10707,159.10825,0.88912594
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,touch,159.10825,159.10942,0.83305794
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,me,159.10942,159.1106,0.008014225
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,you,159.1106,159.11177,0.9995622
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,don't,159.11177,159.11295,0.85391897
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,got,159.11295,159.11412,0.7406468
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,to,159.11412,159.1153,0.8992277
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,touch,159.1153,159.11647,0.92856646
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,me,159.11647,159.11765,0.0686238
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,get,159.11765,159.11882,0.9018387
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,out,159.11882,159.12,0.81313515
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,of,159.12,159.12119,0.9003387
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,the,159.12119,159.12236,0.5743285
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,car,159.12236,159.12354,0.8794673
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,right,159.12354,159.12471,0.9730661
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,now,159.12471,159.12589,0.036646005
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,you,159.12589,159.12706,0.8941782
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,do,159.12706,159.12823,0.8604178
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,not,159.12823,159.12941,0.8867603
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,have,159.12941,159.13058,0.7308436
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,to,159.13058,159.13176,0.87063044
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,touch,159.13176,159.13293,0.73993033
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,me,159.13293,159.13412,0.046368062
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,i'm,159.13412,159.1353,0.87838876
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,getting,159.1353,159.13647,0.8714018
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,out,159.13647,159.13765,0.013039032
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,step,159.13765,159.13882,0.897752
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,out,159.13882,159.14,0.094412535
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,of,159.14,159.28,0.99893004
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,the,159.28,159.34,0.92329717
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,car,159.34,159.52,0.1299523
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,you,159.52,159.72,0.9998467
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,don't,159.72,159.86,0.76819676
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,got,159.86,160.02,0.7452514
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,to,160.02,160.12,0.8922464
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,touch,160.12,160.38,0.90466505
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,me,160.38,160.6,0.037603352
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,i'm,160.6,160.76,0.8990957
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,getting,160.76,161.0,0.9880441
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,out,161.0,161.38,0.11303047
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,turn,161.38,161.58,0.6328747
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,around,161.58,161.84,0.8050954
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,and,161.84,161.98,0.8043643
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,face,161.98,162.18,0.9120042
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,the,162.18,162.34,0.99215174
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,152.86,162.84,car,162.34,162.84,0.19254318
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,163.26,164.78,turn,163.26,163.44,0.8884828
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,163.26,164.78,around,163.44,163.7,0.82941526
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,163.26,164.78,and,163.7,163.94,0.80422926
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,163.26,164.78,face,163.94,164.16,0.90484726
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,163.26,164.78,the,164.16,164.28,0.9967823
whisper-large,20251117T020632Z_whisper-large_conf80,0.0,163.26,164.78,car,164.28,164.78,0.04601215
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,165.12,165.62,ok,165.12,165.62,0.3374288
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,166.02,168.02,let,166.02,166.52,0.14683145
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,166.02,168.02,me,166.62,166.75,0.17254654
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,166.02,168.02,grab,166.75,166.88,0.89669156
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,166.02,168.02,it,166.88,167.38,0.025050828
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,166.02,168.02,i'm,167.52,168.02,0.19755986
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,170.6,171.1,going,170.6,171.1,0.08936681
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,176.5,178.06,what,176.5,176.655,0.70244855
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,176.5,178.06,you,176.655,176.81,0.8845906
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,176.5,178.06,all,176.81,176.965,0.9577361
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,176.5,178.06,doing,176.965,177.12,0.08163513
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,176.5,178.06,what,177.12,177.3,0.8758142
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,176.5,178.06,you,177.3,177.44,0.9148996
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,176.5,178.06,all,177.44,177.56,0.9940281
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,176.5,178.06,doing,177.56,178.06,0.018905453
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,178.72,179.38,what,178.72,178.88,0.15373932
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,178.72,179.38,you,178.88,179.38,0.91398656
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,181.57668,182.07668,all,181.57668,182.07668,0.9857351
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,184.27333,184.77333,doing,184.27333,184.77333,0.036871124
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,186.97,187.47,okay,186.97,187.47,0.29059768
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,189.66667,190.16667,i'm,189.66667,190.16667,0.57128286
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,192.36333,192.86333,doing,192.36333,192.86333,0.038094226
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,195.06,195.56,i'm,195.06,195.56,0.3774005
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,196.08,197.6,not,196.08,196.16,0.72636014
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,196.08,197.6,resisting,196.16,196.66,0.026163194
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,196.08,197.6,we,196.86,196.96,0.6467625
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,196.08,197.6,got,196.96,197.1,0.24491936
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,196.08,197.6,him,197.1,197.6,0.59853387
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,198.92,199.42,okay,198.92,199.42,0.15872127
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,200.34,202.86,give,200.34,200.62,0.78173584
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,200.34,202.86,me,200.62,200.74,0.6294506
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,200.34,202.86,your,200.74,201.24,0.829292
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,200.34,202.86,hands,201.28,201.78,0.39735645
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,200.34,202.86,i'm,202.0,202.24,0.8745124
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,200.34,202.86,not,202.24,202.36,0.8838564
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,200.34,202.86,resisting,202.36,202.86,0.8586198
whisper-large,20251117T020632Z_whisper-large_conf80,1.0,211.4,212.34,i,211.4,211.56,0.58552545
